Time(s),CH1V
2.117500e+00,7.899547e-01
2.120000e+00,5.588439e-01
2.122500e+00,2.796442e-01
2.125000e+00,-3.106663e-02
2.127500e+00,-3.353330e-01
2.130000e+00,-6.061327e-01
2.132500e+00,-8.203547e-01
2.135000e+00,-9.681768e-01
2.137500e+00,-1.005154e+00
2.140000e+00,-9.439990e-01
2.142500e+00,-7.849770e-01
2.145000e+00,-5.561772e-01
2.147500e+00,-2.718664e-01
2.150000e+00,2.791108e-02
2.152500e+00,3.411552e-01
2.155000e+00,6.139549e-01
2.157500e+00,8.344436e-01
2.160000e+00,9.506212e-01
2.162500e+00,9.883101e-01
2.165000e+00,9.349768e-01
2.167500e+00,7.781325e-01
2.170000e+00,5.552883e-01
2.172500e+00,2.779997e-01
2.175000e+00,-3.919996e-02
2.177500e+00,-3.463996e-01
2.180000e+00,-6.190216e-01
2.182500e+00,-8.231547e-01
2.185000e+00,-9.566656e-01
2.187500e+00,-1.008932e+00
2.190000e+00,-9.410212e-01
2.192500e+00,-7.881325e-01
2.195000e+00,-5.607550e-01
2.197500e+00,-2.890219e-01
2.200000e+00,2.711108e-02
2.202500e+00,3.389774e-01
2.205000e+00,6.045327e-01
2.207500e+00,8.185769e-01
2.210000e+00,9.547990e-01
2.212500e+00,9.900879e-01
2.215000e+00,9.383101e-01
2.217500e+00,7.808881e-01
2.220000e+00,5.594661e-01
2.222500e+00,2.658219e-01
2.225000e+00,-4.031107e-02
2.227500e+00,-3.329774e-01
2.230000e+00,-6.150660e-01
2.232500e+00,-8.239547e-01
2.235000e+00,-9.595546e-01
2.237500e+00,-1.004888e+00
2.240000e+00,-9.311990e-01
2.242500e+00,-7.862659e-01
2.245000e+00,-5.692883e-01
2.247500e+00,-2.764442e-01
2.250000e+00,3.262219e-02
2.252500e+00,3.377774e-01
2.255000e+00,6.116883e-01
2.257500e+00,8.223547e-01
2.260000e+00,9.470657e-01
2.262500e+00,9.922656e-01
2.265000e+00,9.298213e-01
2.267500e+00,7.820880e-01
2.270000e+00,5.499105e-01
2.272500e+00,2.706664e-01
2.275000e+00,-4.368884e-02
2.277500e+00,-3.503996e-01
2.280000e+00,-6.198215e-01
2.282500e+00,-8.325325e-01
2.285000e+00,-9.604434e-01
2.287500e+00,-9.999101e-01
2.290000e+00,-9.356434e-01
2.292500e+00,-7.929325e-01
2.295000e+00,-5.696883e-01
2.297500e+00,-2.860886e-01
2.300000e+00,3.515552e-02
2.302500e+00,3.392885e-01
2.305000e+00,6.155549e-01
2.307500e+00,8.169769e-01
2.310000e+00,9.395990e-01
2.312500e+00,9.947545e-01
2.315000e+00,9.303990e-01
2.317500e+00,7.827103e-01
2.320000e+00,5.531994e-01
2.322500e+00,2.874219e-01
2.325000e+00,-2.919997e-02
2.327500e+00,-3.329330e-01
2.330000e+00,-6.192438e-01
2.332500e+00,-8.238214e-01
2.335000e+00,-9.528879e-01
2.337500e+00,-9.959545e-01
2.340000e+00,-9.372435e-01
2.342500e+00,-7.861770e-01
2.345000e+00,-5.726216e-01
2.347500e+00,-2.741331e-01
2.350000e+00,2.382220e-02
2.352500e+00,3.308441e-01
2.355000e+00,6.003994e-01
2.357500e+00,8.264880e-01
2.360000e+00,9.565768e-01
2.362500e+00,9.925323e-01
2.365000e+00,9.358657e-01
2.367500e+00,7.872436e-01
2.370000e+00,5.639994e-01
2.372500e+00,2.661330e-01
2.375000e+00,-3.306663e-02
2.377500e+00,-3.483107e-01
2.380000e+00,-6.247994e-01
2.382500e+00,-8.194214e-01
2.385000e+00,-9.562212e-01
2.387500e+00,-1.007021e+00
2.390000e+00,-9.453768e-01
2.392500e+00,-7.897325e-01
2.395000e+00,-5.688883e-01
2.397500e+00,-2.774219e-01
2.400000e+00,2.244442e-02
2.402500e+00,3.347996e-01
2.405000e+00,6.131549e-01
2.407500e+00,8.324436e-01
2.410000e+00,9.613323e-01
2.412500e+00,9.902656e-01
2.415000e+00,9.398656e-01
2.417500e+00,7.855547e-01
2.420000e+00,5.552883e-01
2.422500e+00,2.784886e-01
2.425000e+00,-2.759997e-02
2.427500e+00,-3.484885e-01
2.430000e+00,-6.223549e-01
2.432500e+00,-8.238214e-01
2.435000e+00,-9.515101e-01
2.437500e+00,-1.005643e+00
2.440000e+00,-9.340879e-01
2.442500e+00,-7.841769e-01
2.445000e+00,-5.613328e-01
2.447500e+00,-2.730219e-01
2.450000e+00,2.653331e-02
2.452500e+00,3.428441e-01
2.455000e+00,6.028438e-01
2.457500e+00,8.158213e-01
2.460000e+00,9.527101e-01
2.462500e+00,9.957323e-01
2.465000e+00,9.357324e-01
2.467500e+00,7.865769e-01
2.470000e+00,5.582661e-01
2.472500e+00,2.734664e-01
2.475000e+00,-3.097774e-02
2.477500e+00,-3.361330e-01
2.480000e+00,-6.136882e-01
2.482500e+00,-8.285769e-01
2.485000e+00,-9.650212e-01
2.487500e+00,-9.999101e-01
2.490000e+00,-9.459990e-01
2.492500e+00,-7.859547e-01
2.495000e+00,-5.645328e-01
2.497500e+00,2.968886e-02
