Time(s),CH1V
4.230000e+00,-6.131094e-01
4.235000e+00,-9.531720e-01
4.240000e+00,-9.400160e-01
4.245000e+00,-5.650302e-01
4.250000e+00,2.380040e-02
4.255000e+00,6.079666e-01
4.260000e+00,9.558830e-01
4.265000e+00,9.321623e-01
4.270000e+00,5.658674e-01
4.275000e+00,-3.316906e-02
4.280000e+00,-6.044982e-01
4.285000e+00,-9.550059e-01
4.290000e+00,-9.463150e-01
4.295000e+00,-5.737212e-01
4.300000e+00,1.630547e-02
4.305000e+00,6.091626e-01
4.310000e+00,9.568797e-01
4.315000e+00,9.292919e-01
4.320000e+00,5.590103e-01
4.325000e+00,-3.312920e-02
4.330000e+00,-6.036610e-01
4.335000e+00,-9.550458e-01
4.340000e+00,-9.338367e-01
4.345000e+00,-5.639937e-01
4.350000e+00,1.897653e-02
4.355000e+00,6.073288e-01
4.360000e+00,9.569196e-01
4.365000e+00,9.331989e-01
4.370000e+00,5.596881e-01
4.375000e+00,-3.017906e-02
4.380000e+00,-6.054949e-01
4.385000e+00,-9.642550e-01
4.390000e+00,-9.453582e-01
4.395000e+00,-5.643923e-01
4.400000e+00,1.682373e-02
4.405000e+00,6.081660e-01
4.410000e+00,9.411722e-01
4.415000e+00,9.343151e-01
4.420000e+00,5.570170e-01
4.425000e+00,-3.400626e-02
4.430000e+00,-6.034617e-01
4.435000e+00,-9.617434e-01
4.440000e+00,-9.369862e-01
4.445000e+00,-5.600469e-01
4.450000e+00,1.550813e-02
4.455000e+00,6.068105e-01
4.460000e+00,9.577169e-01
4.465000e+00,9.295311e-01
4.470000e+00,5.696946e-01
4.475000e+00,-3.332853e-02
4.480000e+00,-6.046577e-01
4.485000e+00,-9.623414e-01
4.490000e+00,-9.489861e-01
4.495000e+00,-5.655485e-01
4.500000e+00,2.730867e-02
4.505000e+00,6.086444e-01
4.510000e+00,9.513780e-01
4.515000e+00,9.326407e-01
4.520000e+00,5.667046e-01
4.525000e+00,-3.328867e-02
4.530000e+00,-6.149831e-01
4.535000e+00,-9.615839e-01
4.540000e+00,-9.499827e-01
4.545000e+00,-5.613625e-01
4.550000e+00,1.929547e-02
4.555000e+00,6.099998e-01
4.560000e+00,9.473515e-01
4.565000e+00,9.338367e-01
4.570000e+00,5.667046e-01
4.575000e+00,-3.097640e-02
4.580000e+00,-6.131094e-01
4.585000e+00,-9.518564e-01
4.590000e+00,-9.456373e-01
4.595000e+00,-5.742394e-01
4.600000e+00,2.730867e-02
4.605000e+00,6.079666e-01
4.610000e+00,9.528930e-01
4.615000e+00,9.406938e-01
4.620000e+00,5.665451e-01
4.625000e+00,-2.093000e-02
4.630000e+00,-6.022657e-01
4.635000e+00,-9.652118e-01
4.640000e+00,-9.369862e-01
4.645000e+00,-5.658674e-01
4.650000e+00,1.861773e-02
4.655000e+00,6.064916e-01
4.660000e+00,9.550458e-01
4.665000e+00,9.416904e-01
4.670000e+00,5.688973e-01
4.675000e+00,-3.269066e-02
4.680000e+00,-6.034617e-01
4.685000e+00,-9.624211e-01
4.690000e+00,-9.458765e-01
4.695000e+00,-5.615219e-01
4.700000e+00,1.833867e-02
4.705000e+00,5.999534e-01
4.710000e+00,9.473515e-01
4.715000e+00,9.324812e-01
4.720000e+00,5.575353e-01
4.725000e+00,-3.049800e-02
4.730000e+00,-6.034617e-01
4.735000e+00,-9.520558e-01
4.740000e+00,-9.526936e-01
4.745000e+00,-5.630369e-01
4.750000e+00,1.598653e-02
4.755000e+00,6.099998e-01
4.760000e+00,9.497435e-01
4.765000e+00,9.343151e-01
4.770000e+00,5.558609e-01
4.775000e+00,-2.894320e-02
4.780000e+00,-6.064517e-01
4.785000e+00,-9.630191e-01
4.790000e+00,-9.471921e-01
4.795000e+00,-5.621997e-01
4.800000e+00,1.985360e-02
4.805000e+00,6.044583e-01
4.810000e+00,9.577169e-01
4.815000e+00,9.316441e-01
4.820000e+00,5.685385e-01
4.825000e+00,-3.165413e-02
4.830000e+00,-6.031427e-01
4.835000e+00,-9.520558e-01
4.840000e+00,-9.453582e-01
4.845000e+00,-5.624788e-01
4.850000e+00,1.813933e-02
4.855000e+00,6.089633e-01
4.860000e+00,9.557235e-01
4.865000e+00,9.329996e-01
4.870000e+00,5.682195e-01
4.875000e+00,-3.332853e-02
4.880000e+00,-6.042989e-01
4.885000e+00,-9.628995e-01
4.890000e+00,-9.349928e-01
4.895000e+00,-5.740401e-01
4.900000e+00,1.514933e-02
4.905000e+00,5.966046e-01
4.910000e+00,9.456771e-01
4.915000e+00,9.311258e-01
4.920000e+00,5.665451e-01
4.925000e+00,-3.165413e-02
4.930000e+00,-6.148237e-01
4.935000e+00,-9.640557e-01
4.940000e+00,-9.475110e-01
4.945000e+00,-5.763922e-01
4.950000e+00,1.682373e-02
4.955000e+00,5.921395e-01
4.960000e+00,9.488664e-01
4.965000e+00,9.433250e-01
4.970000e+00,5.684189e-01
4.975000e+00,-1.997320e-02
4.980000e+00,-6.026245e-01
4.985000e+00,-9.642550e-01
4.990000e+00,-9.503415e-01
4.995000e+00,1.813933e-02
